user_id,recommendation
2424,"[30360, 32453, 29926, 49147, 39817, 27672, 41339]"
3852,"[25532, 25894, 29926, 49147, 39817, 27672, 41339]"
3902,"[31991, 25354, 32929, 33795, 38863, 27480, 29660]"
4261,"[26429, 28995, 28139, 51916, 34284, 54199, 26871]"
4818,"[25498, 26766, 26411, 49804, 27730, 33689, 51610]"
2992,"[26782, 34420, 44198, 54573, 48942, 53614, 32253]"
3738,"[25341, 25387, 27873, 43242, 31470, 45718, 47677]"
2407,"[36238, 46210, 27457, 29262, 32596, 32279, 37759]"
3682,"[25453, 25685, 28354, 35689, 31346, 26973, 53213]"
2994,"[48420, 25445, 28354, 35689, 31346, 26973, 53213]"
2421,"[25341, 25387, 27873, 43242, 31470, 45718, 47677]"
1564,"[28020, 41233, 27810, 53923, 26762, 49004, 33497]"
968,"[26972, 27887, 31206, 52270, 48047, 43447, 53087]"
2169,"[26632, 26839, 53600, 29125, 27062, 32537, 36190]"
2763,"[27315, 34138, 52558, 31216, 54034, 43477, 29756]"
1109,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
1810,"[25644, 27031, 53600, 29125, 27062, 32537, 36190]"
4202,"[25521, 41455, 50498, 51471, 38419, 29077, 27771]"
5257,"[32781, 48130, 27873, 43242, 31470, 45718, 47677]"
2877,"[25992, 26591, 45762, 53548, 44659, 31549, 26910]"
1685,"[41467, 25383, 48418, 40931, 30568, 44593, 47635]"
3589,"[52385, 25516, 43141, 41771, 29580, 27477, 51867]"
2544,"[26064, 28866, 27457, 29262, 32596, 32279, 37759]"
4762,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
197,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
4537,"[52755, 27731, 27288, 29295, 37176, 32349, 31646]"
1350,"[26027, 26644, 44800, 32715, 46903, 48343, 28861]"
1551,"[33349, 48186, 40647, 27689, 38940, 49980, 29981]"
3990,"[25980, 28969, 44198, 54573, 48942, 53614, 32253]"
890,"[26641, 26995, 44292, 32557, 47223, 29371, 50173]"
4951,"[25728, 29103, 45762, 53548, 44659, 31549, 26910]"
502,"[39994, 25809, 31462, 42633, 44555, 28399, 46068]"
2309,"[25777, 25874, 43489, 33541, 29805, 42995, 51581]"
5345,"[28654, 28790, 30818, 54756, 29935, 28879, 42682]"
690,"[27033, 27141, 53764, 34023, 26542, 27766, 51006]"
2185,"[27955, 28063, 27180, 28753, 32693, 31895, 36797]"
4342,"[25817, 30656, 49049, 46047]"
2577,"[25593, 25596, 27947, 40779, 45230, 30159, 43579]"
2910,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
666,"[26632, 26839, 53600, 29125, 27062, 32537, 36190]"
2936,"[30739, 32473, 31206, 52270, 48047, 43447, 53087]"
4023,"[27966, 38009, 40491, 30318, 41712, 27698, 50938]"
4602,"[39061, 41909, 44198, 54573, 48942, 53614, 32253]"
3837,"[47404, 52320, 31206, 52270, 48047, 43447, 53087]"
1512,"[30578, 40504, 27457, 29262, 32596, 32279, 37759]"
2076,"[31335, 42040, 40491, 30318, 41712, 27698, 50938]"
3493,"[25701, 28598, 48418, 40931, 30568, 44593, 47635]"
2280,"[25323, 25560, 45762, 53548, 44659, 31549, 26910]"
2436,"[26348, 27864, 45762, 53548, 44659, 31549, 26910]"
189,"[25372, 25555, 53600, 29125, 27062, 32537, 36190]"
4765,"[25816, 26790, 31206, 52270, 48047, 43447, 53087]"
3641,"[26458, 28693, 30382, 47600, 47027, 36957, 46813]"
4179,"[25366, 26084, 28139, 51916, 34284, 54199, 26871]"
4873,"[35513, 28964, 45762, 53548, 44659, 31549, 26910]"
3267,"[29423, 29934, 27288, 29295, 37176, 32349, 31646]"
1970,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
2546,"[26411, 27268, 33689, 27730, 49804, 51610]"
1611,"[53095, 25326, 44800, 32715, 46903, 48343, 28861]"
4732,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
304,"[26428, 26514, 45762, 53548, 44659, 31549, 26910]"
1740,"[31613, 44184, 45762, 53548, 44659, 31549, 26910]"
2980,"[27725, 32717, 43489, 33541, 29805, 42995, 51581]"
3059,"[26346, 28266, 43083, 35979, 52046, 43670, 30364]"
3123,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
3125,"[31962, 37176, 27288, 32349, 31646, 29295]"
2160,"[28167, 54932, 48418, 40931, 30568, 44593, 47635]"
1950,"[25539, 29736, 45762, 53548, 44659, 31549, 26910]"
2347,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
5104,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
560,"[25364, 25849, 53764, 34023, 26542, 27766, 51006]"
4854,"[31055, 26026, 51462, 40712, 28334, 42166, 30424]"
752,"[42751, 25416, 44198, 54573, 48942, 53614, 32253]"
3532,"[25720, 26170, 40647, 27689, 38940, 49980, 29981]"
350,"[25324, 25534, 35040, 48776, 26539, 27949, 49407]"
2129,"[30473, 42490, 45762, 53548, 44659, 31549, 26910]"
5127,"[26248, 28994, 35140, 44079, 28656, 29551, 51455]"
3216,"[25992, 26591, 45762, 53548, 44659, 31549, 26910]"
3389,"[28267, 28571, 44449, 41330, 31124, 46422, 28699]"
1158,"[28316, 42542, 40647, 27689, 38940, 49980, 29981]"
1220,"[26475, 27058, 28139, 51916, 34284, 54199, 26871]"
4856,"[49896, 26898, 43141, 41771, 29580, 27477, 51867]"
5255,"[27615, 28785, 29926, 49147, 39817, 27672, 41339]"
2416,"[26750, 46033, 27288, 29295, 37176, 32349, 31646]"
3758,"[26349, 27700, 27288, 29295, 37176, 32349, 31646]"
5151,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
4171,"[26231, 27185, 48418, 40931, 30568, 44593, 47635]"
1048,"[25771, 25824, 45762, 53548, 44659, 31549, 26910]"
2420,"[25790, 25971, 35140, 44079, 28656, 29551, 51455]"
4750,"[26596, 26663, 28354, 35689, 31346, 26973, 53213]"
2546,"[26183, 26587, 26411, 49804, 27730, 33689, 51610]"
2690,"[25417, 25556, 32929, 33795, 38863, 27480, 29660]"
919,"[33785, 46665, 44198, 54573, 48942, 53614, 32253]"
4156,"[28595, 29394, 51462, 40712, 28334, 42166, 30424]"
414,"[29047, 29835, 45762, 53548, 44659, 31549, 26910]"
686,"[28190, 42847, 31206, 52270, 48047, 43447, 53087]"
2436,"[26349, 27251, 27288, 29295, 37176, 32349, 31646]"
2220,"[26263, 31824, 29888, 29441, 47353, 50797]"
4373,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
2132,"[35413, 36895, 44488, 43435, 34127]"
2988,"[28218, 30481, 27810, 53923, 26762, 49004, 33497]"
2159,"[33810, 33288, 27784, 34352, 29653, 53563, 43647]"
513,"[26366, 27608, 40966, 30375, 27819, 44894, 43231]"
3038,"[26441, 29286, 26691, 27850, 52492, 50768, 33847]"
3872,"[36501, 44520, 30286, 53296, 41970, 42290, 33083]"
4292,"[40898, 44341, 31206, 52270, 48047, 43447, 53087]"
685,"[27404, 25606, 28139, 51916, 34284, 54199, 26871]"
1948,"[26652, 26915, 40647, 27689, 38940, 49980, 29981]"
3888,"[25756, 25956, 44198, 54573, 48942, 53614, 32253]"
3845,"[34778, 38095, 28139, 51916, 34284, 54199, 26871]"
5325,"[26352, 27205, 46720, 46434, 46916, 35341, 30224]"
5124,"[25461, 27614, 48418, 40931, 30568, 44593, 47635]"
1216,"[25424, 28545, 27810, 53923, 26762, 49004, 33497]"
1881,"[25379, 25422, 45762, 53548, 44659, 31549, 26910]"
3952,"[25533, 25678, 26411, 49804, 27730, 33689, 51610]"
3754,"[25617, 26101, 27361, 32039, 32872, 29008, 38097]"
1869,"[26880, 29554, 45132, 53934, 30928, 35637, 45274]"
2632,"[25987, 27873, 43242, 45718, 47677, 31470]"
4024,"[32273, 32353, 44449, 41330, 31124, 46422, 28699]"
335,"[33884, 25604, 28139, 51916, 34284, 54199, 26871]"
4427,"[25492, 28166, 44292, 32557, 47223, 29371, 50173]"
328,"[25512, 25531, 54819, 32497, 41747, 50484, 27453]"
165,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
4997,"[25561, 30764, 27361, 32039, 32872, 29008, 38097]"
1798,"[25726, 27442, 45762, 53548, 44659, 31549, 26910]"
3790,"[41273, 42226, 31206, 52270, 48047, 43447, 53087]"
3569,"[25659, 25827, 49604, 30793, 50603, 50260, 37783]"
5258,"[26255, 26412, 36227, 32016, 28754, 31350, 27068]"
767,"[50133, 25681, 48073, 32843, 48300, 49178, 38714]"
3725,"[25439, 25466, 31841, 36516, 32238, 26863, 28686]"
3703,"[42977, 46872, 27810, 53923, 26762, 49004, 33497]"
2032,"[25389, 26158, 36227, 32016, 28754, 31350, 27068]"
243,"[25575, 27169, 27810, 53923, 26762, 49004, 33497]"
4749,"[25442, 26459, 44292, 32557, 47223, 29371, 50173]"
5128,"[25660, 28769, 42552, 53747, 28187, 33893]"
2179,"[27044, 27247, 31206, 52270, 48047, 43447, 53087]"
4968,"[25583, 25904, 35140, 44079, 28656, 29551, 51455]"
809,"[26786, 27055, 27947, 40779, 45230, 30159, 43579]"
3199,"[26349, 27700, 27288, 29295, 37176, 32349, 31646]"
4327,"[25461, 27614, 48418, 40931, 30568, 44593, 47635]"
5029,"[33094, 33991, 45762, 53548, 44659, 31549, 26910]"
4118,"[27554, 29936, 53600, 29125, 27062, 32537, 36190]"
1939,"[27369, 27413, 43301, 47942, 46475, 31798, 28991]"
589,"[51575, 27013, 31521, 43654, 48136, 29004, 46334]"
523,"[34764, 41078, 27810, 53923, 26762, 49004, 33497]"
4491,"[26120, 26121, 45762, 53548, 44659, 31549, 26910]"
2534,"[26866, 27879, 27810, 53923, 26762, 49004, 33497]"
4969,"[29727, 25399, 26411, 49804, 27730, 33689, 51610]"
4948,"[25682, 25947, 30286, 53296, 41970, 42290, 33083]"
3674,"[25410, 25449, 53600, 29125, 27062, 32537, 36190]"
4907,"[53868, 26009, 53249, 52648, 33486, 51286, 39770]"
5196,"[38144, 38411, 27288, 29295, 37176, 32349, 31646]"
5053,"[25471, 25659, 49604, 30793, 50603, 50260, 37783]"
2481,"[25604, 25863, 28139, 51916, 34284, 54199, 26871]"
2777,"[25497, 25500, 31841, 36516, 32238, 26863, 28686]"
4923,"[25445, 25717, 28354, 35689, 31346, 26973, 53213]"
4861,"[28378, 31703, 26691, 27850, 52492, 50768, 33847]"
1621,"[32387, 32840, 51462, 40712, 28334, 42166, 30424]"
3173,"[39035, 27802, 45762, 53548, 44659, 31549, 26910]"
177,"[27498, 26227, 48418, 40931, 30568, 44593, 47635]"
5059,"[27869, 30341, 31462, 42633, 44555, 28399, 46068]"
1259,"[27394, 51814, 40576, 29573, 32884, 27866, 34396]"
3645,"[25522, 25588, 40491, 30318, 41712, 27698, 50938]"
335,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
5195,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
5096,"[25706, 25744, 45762, 53548, 44659, 31549, 26910]"
2055,"[44381, 25445, 28354, 35689, 31346, 26973, 53213]"
1890,"[45567, 25628, 40647, 27689, 38940, 49980, 29981]"
153,"[26093, 26490, 28139, 51916, 34284, 54199, 26871]"
3052,"[25429, 25859, 31344, 38931, 53815, 53691, 52029]"
714,"[25779, 31230, 27288, 29295, 37176, 32349, 31646]"
2705,"[32743, 48066, 50498, 51471, 38419, 29077, 27771]"
4949,"[25489, 27564, 26691, 27850, 52492, 50768, 33847]"
3705,"[53361, 27193, 35140, 44079, 28656, 29551, 51455]"
554,"[35465, 41020, 45762, 53548, 44659, 31549, 26910]"
503,"[27044, 27247, 31206, 52270, 48047, 43447, 53087]"
4233,"[25548, 31840, 27904, 40709, 54857, 30476, 41949]"
91,"[26093, 27264, 28139, 51916, 34284, 54199, 26871]"
2361,"[25548, 31840, 27904, 40709, 54857, 30476, 41949]"
4151,"[25576, 29717, 45762, 53548, 44659, 31549, 26910]"
4262,"[43354, 48796, 31206, 52270, 48047, 43447, 53087]"
984,"[25777, 25874, 43489, 33541, 29805, 42995, 51581]"
4037,"[25641, 25956, 44198, 54573, 48942, 53614, 32253]"
783,"[25359, 25811, 44449, 41330, 31124, 46422, 28699]"
332,"[29165, 38275, 40966, 30375, 27819, 44894, 43231]"
1089,"[26472, 34852, 27361, 32039, 32872, 29008, 38097]"
2735,"[40499, 28015, 36227, 32016, 28754, 31350, 27068]"
674,"[25350, 25661, 43489, 33541, 29805, 42995, 51581]"
5000,"[51525, 25444, 45762, 53548, 44659, 31549, 26910]"
244,"[25641, 26338, 44198, 54573, 48942, 53614, 32253]"
3811,"[54369, 25809, 31462, 42633, 44555, 28399, 46068]"
4032,"[25434, 27481, 27180, 28753, 32693, 31895, 36797]"
4339,"[25973, 28092, 45762, 53548, 44659, 31549, 26910]"
505,"[25372, 25555, 53600, 29125, 27062, 32537, 36190]"
2595,"[27279, 28357, 27180, 28753, 32693, 31895, 36797]"
1577,"[31685, 37956, 27180, 28753, 32693, 31895, 36797]"
2466,"[44990, 25608, 53764, 34023, 26542, 27766, 51006]"
3236,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
478,"[27988, 28245, 45762, 53548, 44659, 31549, 26910]"
4022,"[35422, 35684, 45762, 53548, 44659, 31549, 26910]"
4834,"[25326, 25333, 44800, 32715, 46903, 48343, 28861]"
224,"[25404, 25696, 48418, 40931, 30568, 44593, 47635]"
2853,"[31788, 35281, 53600, 29125, 27062, 32537, 36190]"
2772,"[28499, 29074, 31206, 52270, 48047, 43447, 53087]"
2148,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
2100,"[27034, 36044, 36227, 32016, 28754, 31350, 27068]"
4416,"[25756, 26196, 44198, 54573, 48942, 53614, 32253]"
236,"[25435, 25452, 28139, 51916, 34284, 54199, 26871]"
3618,"[35413, 36895, 44488, 43435, 34127]"
1421,"[36999, 48047, 52270, 53087, 31206, 43447]"
4758,"[31179, 31421, 27810, 53923, 26762, 49004, 33497]"
5260,"[25532, 25894, 29926, 49147, 39817, 27672, 41339]"
111,"[25417, 25556, 32929, 33795, 38863, 27480, 29660]"
3883,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
2567,"[25356, 25934, 27810, 53923, 26762, 49004, 33497]"
5179,"[29944, 32104, 27180, 28753, 32693, 31895, 36797]"
3435,"[31004, 32562, 26691, 27850, 52492, 50768, 33847]"
2004,"[25350, 25661, 43489, 33541, 29805, 42995, 51581]"
1767,"[25554, 26042, 45762, 53548, 44659, 31549, 26910]"
3998,"[28797, 29178, 53249, 52648, 33486, 51286, 39770]"
4446,"[25705, 28168, 26691, 27850, 52492, 50768, 33847]"
3925,"[26189, 26207, 27361, 32039, 32872, 29008, 38097]"
3095,"[25681, 25690, 48073, 32843, 48300, 49178, 38714]"
4274,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
4086,"[35740, 26016, 45762, 53548, 44659, 31549, 26910]"
4443,"[29962, 32476, 48418, 40931, 30568, 44593, 47635]"
2595,"[26615, 25445, 28354, 35689, 31346, 26973, 53213]"
2431,"[26103, 26691, 50768, 27850, 52492, 33847]"
95,"[53473, 25429, 31344, 38931, 53815, 53691, 52029]"
1302,"[31443, 33972, 48730]"
2327,"[25732, 26421, 26411, 49804, 27730, 33689, 51610]"
2478,"[25790, 25971, 35140, 44079, 28656, 29551, 51455]"
2923,"[25626, 26851, 48418, 40931, 30568, 44593, 47635]"
4607,"[25617, 26101, 27361, 32039, 32872, 29008, 38097]"
3942,"[25798, 27388, 32929, 33795, 38863, 27480, 29660]"
547,"[29648, 29688, 31841, 36516, 32238, 26863, 28686]"
3282,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
4753,"[29942, 47034, 31521, 43654, 48136, 29004, 46334]"
4171,"[26946, 27493, 43141, 41771, 29580, 27477, 51867]"
5258,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
3451,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
3979,"[32477, 52028, 40647, 27689, 38940, 49980, 29981]"
3064,"[46775, 49768, 40966, 30375, 27819, 44894, 43231]"
2030,"[28654, 28790, 30818, 54756, 29935, 28879, 42682]"
221,"[32693, 44560, 28753, 27180, 36797, 31895]"
766,"[25354, 25899, 32929, 33795, 38863, 27480, 29660]"
5220,"[41491, 25633, 40491, 30318, 41712, 27698, 50938]"
1251,"[25510, 26015, 44449, 41330, 31124, 46422, 28699]"
175,"[25359, 25811, 44449, 41330, 31124, 46422, 28699]"
4241,"[30944, 32152, 27947, 40779, 45230, 30159, 43579]"
4176,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
3525,"[32387, 32840, 51462, 40712, 28334, 42166, 30424]"
5241,"[25615, 26256, 27180, 28753, 32693, 31895, 36797]"
2916,"[32393, 39182, 27180, 28753, 32693, 31895, 36797]"
4350,"[38511, 45947, 51462, 40712, 28334, 42166, 30424]"
4606,"[26782, 34420, 44198, 54573, 48942, 53614, 32253]"
2135,"[26209, 26351, 31521, 43654, 48136, 29004, 46334]"
4362,"[25633, 26000, 40491, 30318, 41712, 27698, 50938]"
4789,"[31361, 31753, 26691, 27850, 52492, 50768, 33847]"
1942,"[26020, 26325, 31462, 42633, 44555, 28399, 46068]"
4854,"[38096, 27476, 26691, 27850, 52492, 50768, 33847]"
2451,"[27052, 28825, 27288, 29295, 37176, 32349, 31646]"
4542,"[26806, 29616, 53764, 34023, 26542, 27766, 51006]"
2520,"[26613, 27561, 45762, 53548, 44659, 31549, 26910]"
1064,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
3007,"[27132, 39779, 45762, 53548, 44659, 31549, 26910]"
4459,"[31443, 33972, 48730]"
3840,"[27410, 27532, 29926, 49147, 39817, 27672, 41339]"
2862,"[26366, 27608, 40966, 30375, 27819, 44894, 43231]"
3403,"[26331, 26952, 45762, 53548, 44659, 31549, 26910]"
2187,"[25438, 26335, 40966, 30375, 27819, 44894, 43231]"
3013,"[35604, 52594, 44292, 32557, 47223, 29371, 50173]"
4807,"[25346, 32082, 43301, 47942, 46475, 31798, 28991]"
2630,"[25771, 25824, 45762, 53548, 44659, 31549, 26910]"
2004,"[25453, 25685, 28354, 35689, 31346, 26973, 53213]"
2034,"[36193, 49743, 45762, 53548, 44659, 31549, 26910]"
5109,"[25605, 25689, 27361, 32039, 32872, 29008, 38097]"
3708,"[25546, 26301, 53600, 29125, 27062, 32537, 36190]"
2308,"[40758, 47766, 45762, 53548, 44659, 31549, 26910]"
1930,"[39964, 25725, 31206, 52270, 48047, 43447, 53087]"
3703,"[26996, 28176, 45762, 53548, 44659, 31549, 26910]"
4743,"[27692, 28153, 42538, 29742, 52880, 27890, 41374]"
220,"[26233, 26332, 32929, 33795, 38863, 27480, 29660]"
865,"[35308, 25522, 40491, 30318, 41712, 27698, 50938]"
4731,"[37250, 25419, 27815, 35015, 44167, 27444, 51487]"
1890,"[31443, 33972, 48730]"
1582,"[26739, 26906, 29523, 44212, 36148, 52599, 30366]"
717,"[29189, 31758, 27810, 53923, 26762, 49004, 33497]"
4389,"[26377, 29918, 27810, 53923, 26762, 49004, 33497]"
1026,"[33086, 25320, 45762, 53548, 44659, 31549, 26910]"
476,"[26273, 26933, 43489, 33541, 29805, 42995, 51581]"
1083,"[25672, 34145, 40576, 29573, 32884, 27866, 34396]"
3892,"[50207, 54841, 53764, 34023, 26542, 27766, 51006]"
4763,"[25706, 25744, 45762, 53548, 44659, 31549, 26910]"
1588,"[26346, 28266, 43083, 35979, 52046, 43670, 30364]"
1782,"[28372, 25497, 31841, 36516, 32238, 26863, 28686]"
3686,"[25821, 28757, 53764, 34023, 26542, 27766, 51006]"
4292,"[45726, 25383, 48418, 40931, 30568, 44593, 47635]"
2920,"[30972, 50433, 27361, 32039, 32872, 29008, 38097]"
2741,"[25498, 26766, 26411, 49804, 27730, 33689, 51610]"
4225,"[25865, 26185, 45762, 53548, 44659, 31549, 26910]"
3006,"[30252, 34700, 31206, 52270, 48047, 43447, 53087]"
3677,"[29101, 44420, 51462, 40712, 28334, 42166, 30424]"
757,"[25742, 25770, 31841, 36516, 32238, 26863, 28686]"
3171,"[25710, 26816, 40966, 30375, 27819, 44894, 43231]"
3001,"[27282, 29098, 48418, 40931, 30568, 44593, 47635]"
3295,"[25374, 27232, 45762, 53548, 44659, 31549, 26910]"
5306,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
1050,"[25803, 25928, 43141, 41771, 29580, 27477, 51867]"
3035,"[26737, 26878, 30917, 34759, 27883, 35245, 33560]"
3268,"[25926, 26376, 28354, 35689, 31346, 26973, 53213]"
1108,"[26105, 26640, 45762, 53548, 44659, 31549, 26910]"
5030,"[25602, 28917, 28354, 35689, 31346, 26973, 53213]"
1835,"[54493, 25439, 31841, 36516, 32238, 26863, 28686]"
431,"[26924, 27283, 45132, 53934, 30928, 35637, 45274]"
2224,"[25337, 25398, 45762, 53548, 44659, 31549, 26910]"
1837,"[27563, 28885, 51462, 40712, 28334, 42166, 30424]"
4542,"[25355, 25529, 44198, 54573, 48942, 53614, 32253]"
3609,"[44970, 25573, 27457, 29262, 32596, 32279, 37759]"
1854,"[25724, 28058, 27457, 29262, 32596, 32279, 37759]"
4022,"[26105, 26640, 45762, 53548, 44659, 31549, 26910]"
2788,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
2817,"[27468, 29302, 27810, 53923, 26762, 49004, 33497]"
682,"[49017, 54167, 53764, 34023, 26542, 27766, 51006]"
2782,"[26809, 27788, 27947, 40779, 45230, 30159, 43579]"
1109,"[25780, 26295, 31521, 43654, 48136, 29004, 46334]"
161,"[28577, 39400, 45762, 53548, 44659, 31549, 26910]"
1902,"[25341, 25387, 27873, 43242, 31470, 45718, 47677]"
4999,"[25688, 26628, 27810, 53923, 26762, 49004, 33497]"
4640,"[26016, 26358, 45762, 53548, 44659, 31549, 26910]"
4151,"[31443, 33972, 48730]"
317,"[25748, 28710, 44292, 32557, 47223, 29371, 50173]"
987,"[25416, 25446, 44198, 54573, 48942, 53614, 32253]"
1430,"[25814, 26543, 45762, 53548, 44659, 31549, 26910]"
2828,"[25351, 25467, 27904, 40709, 54857, 30476, 41949]"
3032,"[44424, 49594, 53764, 34023, 26542, 27766, 51006]"
508,"[25385, 25474, 31206, 52270, 48047, 43447, 53087]"
2491,"[28606, 32061, 53764, 34023, 26542, 27766, 51006]"
3533,"[26737, 26878, 30917, 34759, 27883, 35245, 33560]"
3289,"[26909, 27196, 31206, 52270, 48047, 43447, 53087]"
2193,"[30234, 50092, 45762, 53548, 44659, 31549, 26910]"
3569,"[26480, 26680, 43489, 33541, 29805, 42995, 51581]"
683,"[49913, 51217, 30917, 34759, 27883, 35245, 33560]"
1111,"[25403, 26168, 30286, 53296, 41970, 42290, 33083]"
1466,"[25366, 26084, 28139, 51916, 34284, 54199, 26871]"
3760,"[25374, 27232, 45762, 53548, 44659, 31549, 26910]"
5349,"[35110, 27451, 26411, 49804, 27730, 33689, 51610]"
2710,"[25383, 25404, 48418, 40931, 30568, 44593, 47635]"
1463,"[46474, 25490, 46720, 46434, 46916, 35341, 30224]"
1580,"[27916, 27929, 48418, 40931, 30568, 44593, 47635]"
79,"[25376, 25463, 45762, 53548, 44659, 31549, 26910]"
5236,"[47058, 27425, 51462, 40712, 28334, 42166, 30424]"
3033,"[53794, 26867, 27180, 28753, 32693, 31895, 36797]"
2020,"[26781, 36416, 29926, 49147, 39817, 27672, 41339]"
3715,"[37395, 25383, 48418, 40931, 30568, 44593, 47635]"
5179,"[28009, 50891, 49604, 30793, 50603, 50260, 37783]"
4945,"[27307, 27601, 43083, 35979, 52046, 43670, 30364]"
255,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
2965,"[31531, 38304, 31462, 42633, 44555, 28399, 46068]"
4197,"[25328, 25456, 43083, 35979, 52046, 43670, 30364]"
1940,"[30324, 32251, 27810, 53923, 26762, 49004, 33497]"
1311,"[26327, 26407, 26691, 27850, 52492, 50768, 33847]"
3715,"[53193, 25572, 31206, 52270, 48047, 43447, 53087]"
3608,"[26479, 27289, 27810, 53923, 26762, 49004, 33497]"
2621,"[31771, 33079, 31841, 36516, 32238, 26863, 28686]"
4493,"[26502, 28456, 29926, 49147, 39817, 27672, 41339]"
113,"[26124, 32345, 53764, 34023, 26542, 27766, 51006]"
1582,"[34703, 37522, 53764, 34023, 26542, 27766, 51006]"
3294,"[25461, 27614, 48418, 40931, 30568, 44593, 47635]"
2302,"[46078, 25605, 27361, 32039, 32872, 29008, 38097]"
4052,"[38749, 26189, 27361, 32039, 32872, 29008, 38097]"
2942,"[25359, 25616, 44449, 41330, 31124, 46422, 28699]"
3398,"[26027, 26644, 44800, 32715, 46903, 48343, 28861]"
2535,"[25618, 26500, 36227, 32016, 28754, 31350, 27068]"
1606,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
4630,"[54531, 25453, 28354, 35689, 31346, 26973, 53213]"
2218,"[25605, 25689, 27361, 32039, 32872, 29008, 38097]"
4641,"[25505, 26738, 45762, 53548, 44659, 31549, 26910]"
940,"[25433, 25635, 40576, 29573, 32884, 27866, 34396]"
1842,"[53503, 25423, 40647, 27689, 38940, 49980, 29981]"
1191,"[42430, 42672, 45762, 53548, 44659, 31549, 26910]"
2484,"[46635, 47752, 28139, 51916, 34284, 54199, 26871]"
4205,"[27436, 32467, 45762, 53548, 44659, 31549, 26910]"
147,"[26937, 27770, 31521, 43654, 48136, 29004, 46334]"
